,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
215,2329,29,1.0,35.23543,22.003387,9.0,4,9.0,1972,0.040242765,B,B,25,3478,11,2729.0,3,1,B,203629.58
216,10575,29,1.0,34.757736,22.74137,5.0,7,9.0,1966,0.06966034,B,B,31,6119,4,,1,2,B,97107.06
217,16715,23,1.0,42.266106,,1.0,19,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,112523.43
218,13279,194,3.0,92.18395,54.848114,10.0,4,10.0,1956,0.17473908,B,B,17,3379,9,100.0,0,3,B,478782.5
219,3574,21,1.0,39.08355,22.503096,6.0,3,9.0,1972,0.19448927,B,B,47,8004,3,125.0,3,5,B,148576.69
220,627,58,1.0,36.72133,22.31606,8.0,18,16.0,1983,0.43788525,B,B,23,5735,3,1084.0,0,5,B,166891.61
221,4608,1,1.0,48.973083,22.201855,9.0,10,25.0,2013,0.007122317,B,B,1,264,0,,0,1,B,114009.31
222,7979,6,1.0,47.671276,,0.0,20,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,143413.34
223,1451,52,1.0,42.25406,18.508005,7.0,2,17.0,2009,0.371149,B,B,34,7065,1,750.0,2,5,B,177126.69
224,14707,41,3.0,83.10748,45.948414,12.0,19,17.0,2009,0.17505486,B,B,36,10055,3,,1,0,B,394235.9
225,11415,47,3.0,82.01145,,1.0,6,17.0,2015,0.19736795,B,B,8,2423,1,32.0,0,1,B,196429.66
226,9070,99,1.0,41.968605,21.394203,9.0,10,14.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,178829.17
227,3746,62,1.0,46.722042,1.9444457,1.0,11,12.0,2018,0.072157584,B,B,2,629,1,,0,0,A,133721.12
228,13727,27,3.0,47.82132,47.015083,1.0,10,25.0,1977,0.072157584,B,B,2,629,1,,0,0,A,143244.42
229,15661,45,3.0,81.094925,,0.0,15,0.0,1977,0.19578105,B,B,23,5212,6,,3,2,B,442472.47
230,10091,2,3.0,61.17253,38.582333,6.0,2,9.0,1968,0.30947912,B,B,35,7715,4,990.0,0,6,B,249400.98
231,10190,8,2.0,52.960125,30.426607,7.0,6,14.0,1985,0.4581745,B,A,26,4439,1,1130.0,1,5,B,211197.3
232,7027,128,2.0,54.901615,34.753628,8.0,7,14.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B,213343.69
233,6812,27,1.0,41.728985,,0.0,11,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,112236.13
234,4935,23,1.0,28.859884,,1.0,12,11.0,1977,0.03465608,B,B,0,168,0,,0,0,B,68375.62
235,4703,27,3.0,80.41679,42.097828,1.0,7,14.0,2016,0.017647052,B,B,2,469,0,,0,0,B,228740.42
236,2424,8,3.0,80.29139,48.684982,12.0,12,14.0,2005,0.43788525,B,B,23,5735,3,1084.0,0,5,B,337450.06
237,3145,58,1.0,40.467415,,1.0,3,1.0,1977,0.43788525,B,B,23,5735,3,1084.0,0,5,B,99930.02
238,557,12,2.0,57.15436,35.821953,9.0,9,14.0,1995,0.0907991,B,B,74,19083,2,,5,15,B,239606.5
239,10351,70,1.0,38.329296,22.670929,7.0,6,17.0,2003,0.002211665,B,B,39,7614,3,,1,5,A,246254.9
240,10813,11,2.0,43.158417,28.49571,5.0,2,5.0,1962,0.03869299,B,B,28,6533,1,1015.0,2,5,B,184141.48
241,14226,62,2.0,79.11665,,1.0,6,4.0,2015,0.072157584,B,B,2,629,1,,0,0,A,180325.77
242,1098,101,1.0,23.015919,15.73911,3.0,3,5.0,1967,0.22582495,A,B,41,6558,7,1548.0,3,2,B,132427.98
243,12075,9,2.0,69.39982,,1.0,7,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,184268.0
244,203,33,4.0,101.55425,22.630373,9.0,4,5.0,1958,0.05194206,B,B,17,4017,7,800.0,2,0,B,82342.77
245,14687,62,1.0,41.92416,,0.0,7,15.0,1977,0.072157584,B,B,2,629,1,,0,0,A,111851.664
246,10887,187,1.0,44.15412,,1.0,5,4.0,1977,0.041116353,B,B,53,14892,4,,1,4,B,94691.91
247,4687,57,3.0,63.770096,42.902634,8.0,5,12.0,1982,0.13321534,B,B,49,11395,3,1406.0,3,4,A,259788.22
248,11490,74,2.0,76.07697,,1.0,7,22.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,248611.5
249,14914,1,1.0,40.55099,20.00341,9.0,8,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,102568.35
250,5650,6,2.0,62.15113,,1.0,20,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,193368.61
251,11111,99,3.0,60.629944,39.227894,6.0,9,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,214211.36
252,16587,80,1.0,31.799055,16.106514,8.0,18,22.0,1990,0.0,B,B,39,8647,0,810.0,0,5,B,155767.03
253,11854,9,2.0,55.126427,29.914387,8.0,4,14.0,2004,0.13012277,B,B,8,1986,0,,0,0,B,62126.664
254,14726,53,3.0,84.57,60.613297,12.0,18,24.0,2017,0.049637258,B,B,34,7759,0,229.0,1,3,B,359065.28
255,8798,170,2.0,42.489704,27.564545,5.0,5,8.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A,213169.44
256,1539,6,2.0,55.08423,,0.0,12,0.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,146456.64
257,13214,23,3.0,65.59833,61.33417,1.0,5,4.0,1977,0.03465608,B,B,0,168,0,,0,0,B,131250.92
258,4280,34,2.0,61.33497,4.0919447,1.0,26,1.0,2014,0.069753364,B,B,53,13670,4,,1,11,B,286564.44
259,3592,1,3.0,86.076614,,1.0,17,17.0,1977,0.025609156,B,B,33,5261,0,240.0,3,1,B,275544.25
260,10636,27,2.0,59.734455,,0.0,5,0.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,149782.3
261,16543,205,1.0,43.226986,18.663548,8.0,12,12.0,2007,0.16909109,B,B,19,3856,10,,2,5,B,220501.56
262,849,62,2.0,62.869675,64.25387,1.0,10,1.0,2017,0.072157584,B,B,2,629,1,,0,0,A,158591.39
263,5653,27,2.0,72.86825,41.116364,13.0,5,12.0,2012,0.072157584,B,B,2,629,1,,0,0,A,139012.88
264,7181,27,2.0,66.45265,,0.0,4,16.0,1977,0.017647052,B,B,2,469,0,,0,0,B,178312.31
265,15204,8,1.0,38.377792,22.552305,8.0,2,14.0,1998,0.4581745,B,A,26,4439,1,1130.0,1,5,B,156705.7
266,12663,6,2.0,67.29086,,1.0,4,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,183893.27
267,12596,62,2.0,78.68602,77.69476,0.0,13,17.0,2016,0.072157584,B,B,2,629,1,,0,0,A,209682.67
268,13290,103,3.0,67.99233,46.126312,7.0,16,16.0,1985,0.000699119,B,B,14,3369,24,4129.0,0,3,B,347550.78
269,2458,48,1.0,38.478424,,1.0,25,24.0,2014,0.041124634,B,B,46,9515,5,,1,10,B,204576.42
270,8997,74,1.0,43.22772,1.7262697,1.0,9,17.0,2016,0.07577875,B,B,6,1437,3,,0,2,B,154565.27
271,11866,28,2.0,47.918194,30.138243,5.0,5,5.0,1977,0.11853738,B,B,30,6207,1,1183.0,1,0,B,152641.4
272,12685,23,1.0,43.559914,41.408367,0.0,16,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,108406.12
273,15853,54,3.0,58.703835,41.700195,5.0,3,5.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B,246473.44
274,16104,27,1.0,41.254333,,1.0,5,19.0,2014,0.21140121,B,B,9,1892,0,,0,1,B,94519.9
275,3533,120,2.0,43.88652,28.491898,6.0,3,9.0,1970,0.34107193,B,B,27,5664,48,2300.0,3,11,B,294050.4
276,13205,41,2.0,55.84929,34.81451,8.0,12,12.0,1983,0.17505486,B,B,36,10055,3,,1,0,B,251414.58
277,13559,79,1.0,96.83801,49.14096,22.0,19,24.0,2016,0.050755568,B,B,24,5469,1,145.0,0,1,B,348962.88
278,11678,105,1.0,34.571804,18.20255,6.0,8,9.0,1975,0.06966034,B,B,31,6119,4,,1,2,B,177058.12
279,6831,27,1.0,40.09644,,0.0,12,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,110733.75
280,16493,21,3.0,78.39713,46.23481,10.0,6,12.0,1973,0.034331497,B,B,25,5487,3,,0,4,B,368975.34
281,4116,88,2.0,46.166912,31.225908,6.0,4,9.0,1973,0.1273759,B,B,43,8429,3,,3,9,B,195581.33
282,1185,1,3.0,74.909676,77.041565,1.0,16,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,228164.8
283,12961,123,4.0,116.543015,70.04765,11.0,4,23.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B,445424.56
284,1724,74,1.0,36.523266,,1.0,3,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,127047.79
285,10848,17,3.0,80.958115,50.73305,10.0,16,16.0,1981,0.000991363,B,B,33,6783,3,,1,9,B,387511.75
286,2737,27,3.0,123.43007,125.806984,123.0,5,10.0,2015,0.017647052,B,B,2,469,0,,0,0,B,234194.84
287,3921,39,1.0,32.049873,22.566633,6.0,3,9.0,1969,0.42882583,B,B,25,5011,8,730.0,0,2,B,152631.1
288,6487,30,2.0,75.63255,42.18175,14.0,4,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,132039.42
289,3235,142,3.0,57.28109,39.00681,5.0,1,5.0,1961,0.05194206,B,B,17,4017,7,800.0,2,0,B,234382.75
290,16519,47,1.0,36.47596,17.042831,6.0,2,12.0,1977,0.10187247,B,B,23,4583,3,,3,3,B,156261.31
291,1013,99,3.0,62.42222,46.54809,6.0,10,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,219896.89
292,5444,59,3.0,101.41333,,0.0,17,23.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B,546812.1
293,14244,30,1.0,40.36208,,1.0,17,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,126751.45
294,1776,17,3.0,69.14914,49.879387,6.0,4,9.0,1962,0.09344257,B,B,23,4635,5,3300.0,2,4,B,145985.62
295,8945,39,1.0,40.04559,22.524807,8.0,9,21.0,1992,0.42882583,B,B,25,5011,8,730.0,0,2,B,173183.97
296,2275,176,2.0,55.492905,35.187485,8.0,13,16.0,1981,0.30032253,B,B,52,10311,6,,1,9,B,255449.06
297,470,101,2.0,45.40221,28.825113,5.0,4,5.0,1965,0.22582495,A,B,41,6558,7,1548.0,3,2,B,177258.16
298,12487,130,3.0,71.68758,45.499344,7.0,16,16.0,1969,0.21843974,B,B,21,4472,6,1450.0,4,7,A,229983.58
299,828,90,1.0,20.924927,10.651456,3.0,7,5.0,1968,0.26508868,B,B,37,5288,0,1937.0,3,2,B,128808.086
300,2093,13,1.0,42.66048,20.7123,8.0,14,12.0,2004,0.0907991,B,B,74,19083,2,,5,15,B,179353.5
301,3787,34,2.0,58.099567,,1.0,22,1.0,1977,0.069753364,B,B,53,13670,4,,1,11,B,283312.66
302,2130,1,1.0,45.38315,,1.0,15,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B,156425.34
303,13113,27,1.0,37.80523,2.2285924,11.0,6,0.0,2015,0.017647052,B,B,2,469,0,,0,0,B,137402.1
304,6429,15,3.0,78.2715,49.205547,12.0,4,14.0,2005,0.15824905,B,B,21,5731,0,,1,0,B,310494.8
305,4178,96,3.0,74.380264,48.07021,10.0,6,17.0,1994,0.041116353,B,B,53,14892,4,,1,4,B,275636.66
306,8608,27,2.0,62.576405,,0.0,2,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,188644.9
307,14820,9,1.0,44.83814,24.35263,8.0,14,14.0,1989,0.13624443,B,B,11,2370,0,,0,1,B,155126.95
308,3171,62,1.0,35.873962,,0.0,25,0.0,1977,0.072157584,B,B,2,629,1,,0,0,A,134379.12
309,9240,90,1.0,46.81968,18.68264,11.0,13,22.0,2012,0.26508868,B,B,37,5288,0,1937.0,3,2,B,113913.69
310,9868,90,2.0,70.995476,38.934032,14.0,11,20.0,2008,0.24603155,B,A,22,3151,4,2715.0,3,3,B,349187.72
311,527,23,2.0,61.257305,,1.0,4,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,164174.45
312,0,0,1.0,109.14449,84.61394,15.0,6,15.0,2011,0.31980935,B,B,25,4756,16,2857.0,5,8,B,289034.4
313,14565,53,1.0,39.246822,,1.0,4,19.0,1977,0.049637258,B,B,34,7759,0,229.0,1,3,B,203671.17
314,8801,25,3.0,81.51444,58.670254,15.0,9,22.0,2018,0.069753364,B,B,53,13670,4,,1,11,B,345028.25
315,1963,1,1.0,40.101643,20.802511,9.0,6,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,71738.984
316,12939,57,2.0,45.851086,29.683168,5.0,7,5.0,1966,0.13321534,B,B,49,11395,3,1406.0,3,4,A,165476.81
317,10739,99,2.0,45.257137,32.613827,5.0,4,5.0,1971,0.03349371,B,B,66,10573,1,1322.0,3,8,B,171266.95
318,9273,9,1.0,43.06308,41.472958,1.0,12,1.0,2017,0.16153175,B,B,25,5648,1,30.0,2,4,B,140371.2
319,773,77,3.0,52.93653,37.730167,5.0,5,9.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,234024.62
320,2642,31,2.0,46.26707,28.810045,6.0,6,5.0,1961,0.15134622,B,A,32,5889,10,830.0,4,1,B,224385.77
321,12779,101,1.0,41.698772,27.931158,5.0,8,12.0,1971,0.22582495,A,B,41,6558,7,1548.0,3,2,B,200567.67
322,8763,47,2.0,57.269974,35.04516,8.0,6,16.0,1980,0.10187247,B,B,23,4583,3,,3,3,B,220920.38
323,2934,90,2.0,46.531017,26.045734,5.0,3,5.0,1967,0.26508868,B,B,37,5288,0,1937.0,3,2,B,183490.33
324,14896,6,1.0,38.35997,,1.0,8,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,142811.25
325,3890,3,2.0,46.797867,31.339355,6.0,5,5.0,1963,0.050900057,B,B,43,10621,1,30.0,2,3,B,161778.44
326,7492,37,2.0,58.405273,29.41128,7.0,12,12.0,1980,0.12219048,B,B,25,4724,2,1308.0,1,3,B,237718.72
327,15120,27,2.0,65.10959,56.849525,1.0,2,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,148624.36
328,4504,27,3.0,4.390331,5.610772,1.0,8,19.0,2016,0.21140121,B,B,9,1892,0,,0,1,B,161379.06
329,9096,6,1.0,41.15156,40.40523,1.0,13,25.0,2017,0.24320452,B,B,5,1564,0,540.0,0,0,B,141432.03
330,1855,30,3.0,80.344986,45.80904,10.0,25,25.0,1983,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,384342.7
331,823,15,2.0,65.081024,35.25248,12.0,6,12.0,2006,0.15824905,B,B,21,5731,0,,1,0,B,252415.77
332,10565,52,2.0,56.646656,,1.0,13,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,168671.14
333,4155,9,2.0,60.026794,63.611893,1.0,11,18.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,177896.14
334,10204,8,2.0,40.183758,23.074564,6.0,10,12.0,1970,0.4581745,B,A,26,4439,1,1130.0,1,5,B,166642.58
335,10053,121,2.0,55.21257,32.29443,11.0,7,16.0,1984,0.21251535,B,B,19,3293,16,628.0,3,7,B,297720.3
336,4563,15,1.0,46.710804,23.891237,10.0,16,24.0,2011,0.15824905,B,B,21,5731,0,,1,0,B,125278.35
337,7967,9,1.0,37.470196,21.485798,7.0,12,17.0,1993,0.069753364,B,B,53,13670,4,,1,11,B,187899.22
338,13326,89,3.0,75.275955,49.73859,7.0,10,9.0,1961,0.0,B,B,25,5027,4,46.0,1,1,B,469497.53
339,12757,57,3.0,78.573654,47.29779,10.0,19,22.0,2000,0.0907991,B,B,74,19083,2,,5,15,B,350921.84
340,290,58,1.0,44.432083,,1.0,6,17.0,1977,0.43788525,B,B,23,5735,3,1084.0,0,5,B,130633.2
341,15911,169,2.0,52.9932,29.641983,8.0,11,12.0,1979,0.30032253,B,B,52,10311,6,,1,9,B,252355.61
342,1398,9,1.0,39.101757,20.994982,8.0,4,14.0,1993,0.16153175,B,B,25,5648,1,30.0,2,4,B,146525.64
343,8203,98,2.0,47.698902,32.6857,5.0,4,5.0,1962,0.19578105,B,B,23,5212,6,,3,2,B,189565.89
344,11794,48,3.0,95.86778,,1.0,20,1.0,2014,0.041124634,B,B,46,9515,5,,1,10,B,471527.4
345,9587,80,2.0,49.66247,30.621569,6.0,8,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B,207383.67
346,474,62,1.0,45.621494,44.754845,1.0,6,1.0,2017,0.072157584,B,B,2,629,1,,0,0,A,124727.43
347,340,103,4.0,100.50141,59.413975,10.0,3,14.0,2003,0.014423114,B,B,19,3806,4,,0,3,B,593618.75
348,12863,27,1.0,36.181446,38.07519,0.0,2,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,88623.96
349,6006,62,3.0,121.844,122.49764,1.0,3,3.0,1977,0.072157584,B,B,2,629,1,,0,0,A,193847.64
350,11821,27,1.0,41.674965,,0.0,14,19.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,97494.67
351,9811,21,1.0,31.15377,21.446337,5.0,5,5.0,1961,0.034331497,B,B,25,5487,3,,0,4,B,147662.61
352,2255,8,3.0,71.731255,48.2565,8.0,12,14.0,1977,0.4581745,B,A,26,4439,1,1130.0,1,5,B,256118.73
353,2958,163,2.0,40.271236,29.68193,5.0,5,5.0,1964,0.007658515,B,B,35,7077,56,2301.0,3,19,B,197635.34
354,4443,27,2.0,62.015976,,1.0,11,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B,159778.67
355,6598,77,2.0,48.162052,33.587788,6.0,8,12.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,212077.28
356,14351,113,1.0,42.117725,22.393173,8.0,8,12.0,1984,0.060753047,B,B,15,2787,2,520.0,0,7,B,246354.08
357,14990,23,2.0,48.449875,263.54202,5.0,6,5.0,1972,0.07577875,B,B,6,1437,3,,0,2,B,141780.23
358,2119,27,2.0,49.36065,31.993963,5.0,6,5.0,1983,0.051815435,B,B,5,1227,0,,0,0,B,117000.38
359,15887,6,3.0,77.9854,,12.0,4,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,207923.69
360,6572,13,1.0,41.112164,21.782814,7.0,11,17.0,2002,0.0907991,B,B,74,19083,2,,5,15,B,175032.1
361,5978,83,2.0,55.45258,34.527996,9.0,8,17.0,1987,0.007720282,B,B,38,4788,2,,0,4,B,280005.25
362,4026,66,3.0,75.31553,48.9686,7.0,5,5.0,1954,0.16197556,B,A,31,7010,5,4508.0,3,7,B,199227.69
363,15128,27,1.0,40.49226,19.92949,10.0,16,18.0,2015,0.072157584,B,B,2,629,1,,0,0,A,126580.51
364,759,29,1.0,36.298653,20.959604,6.0,7,5.0,1963,0.06966034,B,B,31,6119,4,,1,2,B,80888.41
365,4470,62,3.0,89.91534,,0.0,13,15.0,1977,0.072157584,B,B,2,629,1,,0,0,A,191229.1
366,14531,6,2.0,62.056786,,0.0,15,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,180371.02
367,3671,108,2.0,59.562595,37.639496,8.0,5,9.0,1956,0.0,B,B,25,5027,4,46.0,1,1,B,386773.84
368,3023,96,1.0,38.625072,23.762144,8.0,16,17.0,1997,0.041116353,B,B,53,14892,4,,1,4,B,171461.0
369,3261,27,3.0,85.480804,,0.0,5,0.0,1977,0.072157584,B,B,2,629,1,,0,0,A,235848.9
370,6666,1,3.0,79.019966,,0.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,240054.44
371,6604,124,2.0,45.438427,28.087059,5.0,4,9.0,1970,0.12209035,B,B,29,6566,7,1894.0,4,0,B,214944.62
372,695,88,3.0,92.71955,,1.0,13,22.0,1977,0.1273759,B,B,43,8429,3,,3,9,B,328241.75
373,4237,22,2.0,52.309864,33.946545,9.0,8,17.0,2011,0.13321534,B,B,49,11395,3,1406.0,3,4,A,205768.69
374,16048,108,2.0,47.885353,30.863335,5.0,3,5.0,1963,0.0,B,B,25,5027,4,46.0,1,1,B,224610.69
375,9164,59,1.0,39.29232,20.8848,8.0,16,17.0,1986,0.019508796,B,B,37,7687,11,176.0,5,5,B,216252.17
376,5097,44,1.0,41.24417,22.020872,8.0,7,14.0,1977,0.12219048,B,B,25,4724,2,1308.0,1,3,B,209827.81
377,11690,132,2.0,55.088646,32.42449,6.0,1,4.0,1977,0.30697748,B,B,27,5148,14,1575.0,5,7,B,260146.72
378,9359,99,3.0,51.031445,35.9629,6.0,2,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,201925.4
379,12240,3,1.0,41.74515,19.137478,8.0,7,17.0,1983,0.050900057,B,B,43,10621,1,30.0,2,3,B,153918.53
380,1082,27,2.0,43.10069,26.886309,7.0,5,9.0,1983,0.21140121,B,B,9,1892,0,,0,1,B,91024.13
381,919,75,2.0,45.61564,29.325266,5.0,4,5.0,1964,0.12209035,B,B,29,6566,7,1894.0,4,0,B,196250.25
382,15687,27,1.0,34.844532,,1.0,8,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B,111624.05
383,6847,62,3.0,96.97771,,1.0,3,3.0,1977,0.072157584,B,B,2,629,1,,0,0,A,223423.77
384,1154,34,2.0,61.357365,61.673016,10.0,18,25.0,2019,0.069753364,B,B,53,13670,4,,1,11,B,260051.77
385,7798,94,1.0,45.421345,42.686665,11.0,3,1.0,2017,0.28279766,B,B,33,8667,2,,0,6,B,203306.84
386,3773,89,3.0,79.38713,45.181957,10.0,9,17.0,1998,0.1363303,B,B,30,6141,10,262.0,3,6,B,423357.56
387,2679,186,1.0,42.13,20.133623,10.0,8,17.0,1982,0.007658515,B,B,35,7077,56,2301.0,3,19,B,253077.22
388,370,6,3.0,82.03091,78.92296,0.0,27,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,211498.64
389,16396,27,2.0,66.70079,60.243587,1.0,15,19.0,2017,0.017647052,B,B,2,469,0,,0,0,B,186873.22
390,9295,61,1.0,38.411446,17.653969,7.0,2,12.0,1992,0.30032253,B,B,52,10311,6,,1,9,B,201723.05
391,10377,21,2.0,38.90509,24.960075,5.0,6,9.0,1970,0.19448927,B,B,47,8004,3,125.0,3,5,B,129466.24
392,15649,48,2.0,83.090416,81.763016,1.0,7,1.0,2016,0.041124634,B,B,46,9515,5,,1,10,B,388274.78
393,1175,27,3.0,83.24442,,1.0,3,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,236682.2
394,14581,6,1.0,41.547966,39.235867,1.0,9,17.0,2017,0.24320452,B,B,5,1564,0,540.0,0,0,B,126752.45
395,3207,52,3.0,80.28877,81.6688,0.0,10,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,181796.47
396,6501,23,3.0,70.46215,,0.0,4,4.0,1977,0.03465608,B,B,0,168,0,,0,0,B,130704.44
397,11352,44,2.0,44.40365,29.919342,5.0,3,9.0,1971,0.12219048,B,B,25,4724,2,1308.0,1,3,B,221886.47
398,3809,6,1.0,53.3927,54.67078,1.0,7,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,129606.28
399,6005,57,3.0,92.20459,51.933212,11.0,22,23.0,2007,0.13321534,B,B,49,11395,3,1406.0,3,4,A,451014.6
400,9083,27,1.0,42.534664,40.811916,10.0,12,17.0,2016,0.011654127,B,B,4,915,0,,0,0,B,106518.42
401,15997,138,2.0,36.280334,22.421795,5.0,7,9.0,1968,0.19578105,B,B,23,5212,6,,3,2,B,214654.84
402,14001,73,1.0,44.098766,44.26755,1.0,7,24.0,2014,0.042031586,B,B,37,6856,84,1940.0,2,5,B,381937.4
403,13434,13,5.0,183.38228,100.985504,15.0,2,6.0,1997,0.0907991,B,B,74,19083,2,,5,15,B,622888.8
404,6312,101,2.0,46.749893,27.381327,5.0,6,5.0,1966,0.22582495,A,B,41,6558,7,1548.0,3,2,B,169953.8
405,6867,48,1.0,41.178715,38.00397,8.0,23,1.0,2013,0.041124634,B,B,46,9515,5,,1,10,B,217089.94
406,8595,143,2.0,47.670612,31.707302,5.0,4,5.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B,210517.66
407,644,23,2.0,64.623726,36.534958,12.0,16,17.0,2009,0.07577875,B,B,6,1437,3,,0,2,B,232449.7
408,7122,37,1.0,38.433365,18.914015,8.0,5,17.0,1986,0.1789168,B,B,18,3594,4,192.0,1,5,B,222147.33
409,12625,48,1.0,38.84016,19.026627,8.0,2,16.0,1979,0.041124634,B,B,46,9515,5,,1,10,B,189992.0
410,15173,30,2.0,62.341347,,1.0,19,21.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,174256.27
411,12269,55,2.0,57.596634,33.24613,9.0,6,22.0,2005,0.041365445,B,B,31,5569,0,,1,4,B,277934.38
412,11396,27,3.0,85.81425,86.23491,10.0,3,17.0,2016,0.072157584,B,B,2,629,1,,0,0,A,237651.02
413,14981,27,2.0,64.54795,,1.0,6,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,204607.9
414,6391,1,2.0,61.823494,,1.0,5,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B,140972.88
415,10058,1,1.0,39.540085,,1.0,14,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,142273.9
416,2026,44,3.0,83.26832,52.024075,10.0,23,23.0,2008,0.23220508,B,B,24,4860,1,80.0,0,3,B,117667.74
417,2696,27,2.0,55.293594,27.051779,8.0,7,5.0,1991,0.07542368,B,B,11,3097,0,,0,0,B,144381.98
418,8903,132,1.0,36.182438,19.511225,6.0,8,9.0,1982,0.007658515,B,B,35,7077,56,2301.0,3,19,B,214874.48
419,13032,106,2.0,62.914562,37.689453,10.0,5,17.0,2001,0.24603155,B,A,22,3151,4,2715.0,3,3,B,246745.72
420,4233,27,1.0,34.453568,21.542273,5.0,7,5.0,1970,0.051815435,B,B,5,1227,0,,0,0,B,98494.93
421,8359,53,1.0,40.186237,20.76812,8.0,16,16.0,1985,0.049637258,B,B,34,7759,0,229.0,1,3,B,208197.77
422,3123,90,1.0,39.09323,24.94044,9.0,4,12.0,1969,0.26508868,B,B,37,5288,0,1937.0,3,2,B,161610.48
423,3007,13,1.0,39.487217,21.034796,7.0,12,17.0,2004,0.0907991,B,B,74,19083,2,,5,15,B,184312.64
424,5025,163,2.0,53.668518,33.586197,8.0,12,12.0,1984,0.007658515,B,B,35,7077,56,2301.0,3,19,B,395152.28
425,16679,27,2.0,69.94328,,0.0,6,0.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,150119.16
426,7700,1,1.0,44.469913,,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,135253.3
427,9856,58,2.0,46.78586,27.63718,5.0,10,9.0,1969,0.050755568,B,B,24,5469,1,145.0,0,1,B,190875.9
428,7860,20,2.0,54.352795,26.514906,6.0,5,23.0,2011,0.019508796,B,B,37,7687,11,176.0,5,5,B,281981.1
429,1690,27,1.0,45.490322,22.689558,12.0,5,22.0,1977,0.017647052,B,B,2,469,0,,0,0,B,155802.45
430,11422,6,1.0,49.541946,,0.0,2,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,138060.94
431,14110,1,1.0,44.83396,41.609375,10.0,2,17.0,2013,0.007122317,B,B,1,264,0,,0,1,B,81453.45
432,2752,52,2.0,65.822205,67.79109,1.0,16,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,186142.1
